epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
87,0.514379341918,0.83890248494,3.249930316,0.435075431034,-1,-1
88,0.512948192117,0.84031438253,3.30140856217,0.426320043103,-1,-1
89,0.49860308436,0.84563253012,3.2875980591,0.439924568966,-1,-1
90,0.507216047451,0.842596950301,3.14449852088,0.439924568966,-1,-1
91,0.499326366662,0.845067771084,3.26605828877,0.436153017241,-1,-1
92,0.490089884095,0.847868034639,3.55600511617,0.411099137931,-1,-1
93,0.488699140139,0.846997364458,3.50547549231,0.410560344828,-1,-1
94,0.477530801242,0.850432981928,3.24253504852,0.448949353448,-1,-1
95,0.484561619181,0.850762424699,3.34494212578,0.430495689655,-1,-1
96,0.476040454379,0.852644954819,3.5808303685,0.420393318966,-1,-1
97,0.474231215486,0.852644954819,3.1441497515,0.451373922414,-1,-1
98,0.465770793159,0.854339231928,3.25178409445,0.439655172414,-1,-1
99,0.463059344609,0.856268825301,3.26995228488,0.44140625,-1,-1
test set performance,-1,-1,-1,-1,2.7804884391,0.439002403846
