epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
87,2.40124405579,0.368458207831,3.00132806959,0.259698275862,-1,-1
88,2.41394889786,0.366458019578,3.13630585424,0.231815732759,-1,-1
89,2.38711571406,0.367022778614,3.03125642908,0.248248922414,-1,-1
90,2.39428553596,0.36624623494,3.15018616874,0.230872844828,-1,-1
91,2.39654388701,0.369517131024,3.13363476046,0.243265086207,-1,-1
92,2.38165205933,0.370646649096,3.44539801828,0.190328663793,-1,-1
93,2.39195579147,0.36907003012,3.28837281671,0.219558189655,-1,-1
94,2.36943161129,0.372905685241,3.18428366349,0.224407327586,-1,-1
95,2.37862918822,0.373729292169,2.967655112,0.267780172414,-1,-1
96,2.37176951407,0.375376506024,3.06537492933,0.254579741379,-1,-1
97,2.37123570816,0.375,3.16090254537,0.241918103448,-1,-1
98,2.36179188971,0.376341302711,3.1481453838,0.227101293103,-1,-1
99,2.36761344628,0.373894013554,3.27882474866,0.212149784483,-1,-1
test set performance,-1,-1,-1,-1,2.94590942065,0.272836538462
