epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
87,2.30000198965,0.417827560241,2.61367260999,0.360317887931,-1,-1
88,2.31082561433,0.416321536145,2.36667797483,0.398976293103,-1,-1
89,2.29035548345,0.424228162651,2.41424101797,0.410560344828,-1,-1
90,2.26293395047,0.426275414157,2.74344181192,0.360856681034,-1,-1
91,2.27072129946,0.427240210843,2.4798820512,0.385910560345,-1,-1
92,2.25843823818,0.427004894578,2.58205201297,0.370016163793,-1,-1
93,2.26522430131,0.427451995482,2.36175422011,0.402478448276,-1,-1
94,2.23241863624,0.43547628012,2.5655270486,0.385775862069,-1,-1
95,2.24217614891,0.430911144578,2.39766478127,0.399245689655,-1,-1
96,2.21515033367,0.432393637048,2.38080624876,0.407192887931,-1,-1
97,2.22438033302,0.437052899096,2.47438805268,0.379310344828,-1,-1
98,2.21395804545,0.43797063253,2.56208870945,0.383755387931,-1,-1
99,2.19977527641,0.437523531627,2.29570698121,0.417564655172,-1,-1
test set performance,-1,-1,-1,-1,2.32320113213,0.419471153846
